Order ID,Order Date,Product,Category,Unit Price,Quantity,Total Sales,Customer Type,City,Payment Method
ORD102178,2025-03-17 07:33:42,Wireless Mouse,Electronics,788,3,2364,New,Noida,Card
ORD101417,2025-01-12 13:07:57,LED Desk Lamp,Home & Kitchen,842,2,1684,Returning,Pune,Card
ORD101782,2024-02-28 14:18:25,Electric Kettle,Home & Kitchen,1503,1,1503,Returning,Delhi,Card
ORD104715,2024-08-25 12:21:54,Resistance Bands,Sports & Fitness,594,1,594,New,Mumbai,UPI
ORD104701,2024-08-24 16:05:23,Coffee 250g,Groceries,381,1,381,New,Mumbai,Card
ORD104118,2025-06-04 04:26:37,Skipping Rope,Sports & Fitness,195,3,585,New,Gurgaon,Card
ORD101652,2023-11-28 13:22:57,Hoodie,Clothing,1460,1,1460,New,Chennai,Netbanking
ORD101483,2025-02-12 23:14:07,Gaming Keyboard,Electronics,2694,1,2694,New,Pune,UPI
ORD102275,2025-01-06 16:39:10,Fitness Tracker Basic,Sports & Fitness,2401,2,4802,New,Ahmedabad,Card
ORD100877,2024-09-19 12:43:40,Sport Shorts,Clothing,578,2,1156,Returning,Mumbai,Card
ORD103525,2024-03-07 14:42:21,Casual Shirt,Clothing,862,2,1724,Returning,Pune,Card
ORD102016,2024-07-28 10:56:24,Socks Pack,Clothing,213,1,213,New,Noida,UPI
ORD100426,2024-05-27 21:42:15,LED Desk Lamp,Home & Kitchen,766,1,766,Returning,Ahmedabad,UPI
ORD100626,2024-11-07 19:40:04,Storage Box Set,Home & Kitchen,495,1,495,New,Kolkata,UPI
ORD101589,2023-07-19 06:02:35,Portable SSD 500GB,Electronics,4892,1,4892,Returning,Ahmedabad,Wallet
ORD102223,2024-03-12 15:45:34,Gym Gloves,Sports & Fitness,377,2,754,Returning,Hyderabad,Card
ORD102217,2023-09-21 09:31:30,Gaming Keyboard,Electronics,2454,1,2454,Returning,Delhi,Card
ORD104483,2025-01-25 05:20:09,HD Webcam,Electronics,1477,1,1477,Returning,Kolkata,UPI
ORD101485,2024-05-06 23:56:33,Shampoo 200ml,Beauty & Personal Care,193,3,579,New,Delhi,Card
ORD101739,2024-11-07 08:10:27,Noise Cancelling Earbuds,Electronics,3336,1,3336,New,Delhi,UPI
ORD102480,2023-10-17 07:58:01,4K Monitor,Electronics,19848,1,19848,Returning,Noida,UPI
ORD102584,2024-06-23 11:09:53,Running Shoes,Sports & Fitness,3188,1,3188,New,Ahmedabad,Card
ORD102893,2023-12-14 06:30:14,Jacket,Clothing,2438,1,2438,Returning,Mumbai,Card
ORD100149,2025-07-05 02:55:00,Shampoo 200ml,Beauty & Personal Care,197,2,394,New,Bengaluru,Card
ORD100676,2024-10-15 02:23:29,Electric Kettle,Home & Kitchen,1456,1,1456,New,Bengaluru,Card
ORD101261,2023-09-15 12:36:11,Non-stick Pan,Home & Kitchen,1368,1,1368,New,Bengaluru,Wallet
ORD104917,2023-06-24 16:13:42,Electric Kettle,Home & Kitchen,1548,2,3096,Returning,Pune,UPI
ORD100012,2024-11-19 15:16:27,Milk 1L,Groceries,41,1,41,Returning,Hyderabad,Card
ORD101833,2024-07-23 18:09:50,Hand Blender,Home & Kitchen,1938,1,1938,Returning,Kolkata,Card
ORD103248,2024-03-05 11:27:02,Portable SSD 500GB,Electronics,4638,1,4638,New,Mumbai,Cash
ORD101491,2023-12-13 03:35:24,Portable SSD 500GB,Electronics,4880,1,4880,New,Chennai,Cash
ORD102727,2024-02-07 16:16:20,Dress,Clothing,1757,1,1757,Returning,Pune,UPI
ORD103686,2025-08-08 16:33:36,Jeans,Clothing,1156,1,1156,New,Noida,UPI
ORD101424,2024-09-26 20:16:45,USB-C Charger,Electronics,898,4,3592,New,Gurgaon,Card
ORD104605,2024-09-10 17:33:21,Hand Blender,Home & Kitchen,1918,1,1918,Returning,Chennai,Cash
ORD104595,2024-10-16 03:03:18,Noise Cancelling Earbuds,Electronics,3447,2,6894,New,Gurgaon,Wallet
ORD100731,2025-01-28 11:48:37,Bluetooth Speaker,Electronics,2404,1,2404,Returning,Ahmedabad,Card
ORD101231,2025-09-23 16:30:32,Sports Bottle,Sports & Fitness,292,5,1460,Returning,Bengaluru,Card
ORD101634,2024-09-02 09:06:59,Bluetooth Speaker,Electronics,2456,1,2456,Returning,Pune,Card
ORD103936,2024-03-13 14:49:43,Face Wash,Beauty & Personal Care,207,2,414,New,Chennai,Card
ORD101210,2025-05-13 08:02:27,Pasta 500g,Groceries,128,1,128,New,Hyderabad,UPI
ORD103268,2025-10-08 04:13:02,Sport Shorts,Clothing,596,1,596,Returning,Mumbai,Wallet
ORD101934,2024-06-26 07:29:01,Women T-Shirt,Clothing,496,1,496,New,Hyderabad,UPI
ORD100553,2023-03-30 01:40:28,Dress,Clothing,1810,1,1810,New,Delhi,Cash
ORD100491,2023-06-19 01:52:44,Wireless Mouse,Electronics,773,1,773,Returning,Hyderabad,Card
ORD102962,2024-01-31 17:46:39,Hand Blender,Home & Kitchen,1994,4,7976,Returning,Ahmedabad,Card
ORD102329,2025-10-07 21:25:20,Tennis Racket,Sports & Fitness,2578,1,2578,Returning,Gurgaon,Cash
ORD102195,2024-08-20 05:02:19,Moisturizer 50ml,Beauty & Personal Care,281,4,1124,Returning,Bengaluru,UPI
ORD103064,2023-10-28 15:31:37,Sunscreen 50ml,Beauty & Personal Care,419,2,838,New,Chennai,UPI
ORD100657,2024-10-31 11:47:17,Perfume 30ml,Beauty & Personal Care,897,2,1794,New,Mumbai,Card
ORD102374,2024-06-10 10:47:34,Portable SSD 500GB,Electronics,4966,1,4966,Returning,Hyderabad,Cash
ORD102225,2023-12-27 23:21:10,Deodorant,Beauty & Personal Care,260,2,520,Returning,Kolkata,UPI
ORD104264,2024-11-24 03:14:50,Hoodie,Clothing,1430,1,1430,Returning,Mumbai,Cash
ORD101170,2024-10-11 01:21:28,Socks Pack,Clothing,185,2,370,New,Bengaluru,Cash
ORD100132,2024-08-18 14:47:49,Sport Shorts,Clothing,593,1,593,Returning,Noida,Wallet
ORD100471,2024-12-01 21:18:40,Wireless Mouse,Electronics,802,1,802,Returning,Kolkata,Card
ORD103225,2023-10-01 22:25:39,Body Lotion,Beauty & Personal Care,253,1,253,Returning,Mumbai,Cash
ORD101405,2025-06-15 01:04:43,Wireless Mouse,Electronics,758,1,758,Returning,Chennai,UPI
ORD102876,2025-01-02 09:35:17,Dress,Clothing,1836,1,1836,Returning,Gurgaon,Card
ORD104504,2024-01-28 20:21:12,Rice 5kg,Groceries,407,2,814,New,Delhi,Wallet
ORD104692,2024-09-24 18:55:14,Cushion Cover Pack,Home & Kitchen,378,1,378,Returning,Hyderabad,Cash
ORD102826,2024-05-06 13:53:34,Sport Shorts,Clothing,635,1,635,New,Mumbai,UPI
ORD100287,2024-05-18 18:58:47,Tea 250g,Groceries,197,1,197,Returning,Noida,Card
ORD101869,2024-11-21 02:02:42,Vacuum Flask,Home & Kitchen,690,1,690,New,Hyderabad,Card
ORD103114,2025-04-26 18:57:22,HD Webcam,Electronics,1457,3,4371,Returning,Pune,Card
ORD103625,2025-06-02 19:33:52,Lip Balm,Beauty & Personal Care,93,1,93,Returning,Bengaluru,Card
ORD102312,2025-10-05 05:51:34,Bluetooth Speaker,Electronics,2672,1,2672,New,Chennai,Card
ORD104923,2024-05-22 01:25:22,Sugar 1kg,Groceries,50,1,50,New,Pune,Card
ORD101618,2024-06-01 15:38:34,Dumbbell 5kg,Sports & Fitness,1517,1,1517,Returning,Hyderabad,UPI
ORD100994,2024-11-06 08:37:09,Pasta 500g,Groceries,124,1,124,Returning,Noida,Card
ORD101803,2025-11-01 09:28:20,Bluetooth Headphones,Electronics,1974,1,1974,New,Bengaluru,Cash
ORD102642,2024-05-02 04:13:59,Salt 1kg,Groceries,25,1,25,Returning,Chennai,Cash
ORD104802,2025-08-22 17:08:11,Cooking Oil 1L,Groceries,245,1,245,Returning,Ahmedabad,Cash
ORD103535,2024-03-29 16:44:05,Gaming Keyboard,Electronics,2350,3,7050,Returning,Chennai,Card
ORD104831,2025-07-19 15:44:49,Noise Cancelling Earbuds,Electronics,3358,1,3358,New,Kolkata,Card
ORD103911,2024-10-21 21:02:57,Hand Blender,Home & Kitchen,1927,3,5781,Returning,Mumbai,Card
ORD102107,2024-10-24 19:17:26,Face Wash,Beauty & Personal Care,180,3,540,Returning,Chennai,Card
ORD103044,2024-11-03 00:46:56,Cushion Cover Pack,Home & Kitchen,418,1,418,New,Mumbai,Card
ORD100416,2025-03-05 09:11:32,Dinner Plate Set,Home & Kitchen,1544,2,3088,Returning,Noida,Cash
ORD100977,2025-02-05 14:05:23,Cutlery Set,Home & Kitchen,957,1,957,Returning,Gurgaon,Wallet
ORD102417,2024-11-06 19:33:25,Sunscreen 50ml,Beauty & Personal Care,435,1,435,Returning,Gurgaon,UPI
ORD100505,2025-01-19 18:31:38,Dress,Clothing,1778,1,1778,New,Chennai,UPI
ORD104152,2024-06-10 03:04:22,Sneakers,Clothing,2388,1,2388,Returning,Kolkata,Cash
ORD104255,2024-11-03 20:43:20,Hand Sanitizer 200ml,Beauty & Personal Care,103,1,103,New,Bengaluru,Card
ORD103941,2024-10-28 03:49:45,Smartwatch Basic,Electronics,3032,3,9096,Returning,Kolkata,UPI
ORD100414,2024-04-25 16:02:13,Sugar 1kg,Groceries,52,1,52,Returning,Delhi,Card
ORD104148,2025-06-11 17:25:00,Storage Box Set,Home & Kitchen,468,1,468,Returning,Bengaluru,Cash
ORD101183,2024-04-06 07:01:12,Cushion Cover Pack,Home & Kitchen,402,1,402,Returning,Pune,UPI
ORD100485,2024-07-19 23:56:40,Tennis Racket,Sports & Fitness,2711,1,2711,New,Gurgaon,Cash
ORD100893,2025-10-27 22:10:07,Hoodie,Clothing,1571,1,1571,Returning,Gurgaon,UPI
ORD100805,2023-05-18 16:50:48,Jeans,Clothing,1191,1,1191,Returning,Ahmedabad,UPI
ORD100555,2024-05-14 13:03:04,Coffee 250g,Groceries,390,2,780,New,Delhi,UPI
ORD103825,2025-05-01 20:09:56,Coffee 250g,Groceries,402,2,804,Returning,Noida,UPI
ORD101197,2024-10-21 09:29:41,Wheat Flour 5kg,Groceries,339,2,678,New,Kolkata,UPI
ORD104253,2025-03-28 23:53:25,Sugar 1kg,Groceries,50,1,50,Returning,Ahmedabad,UPI
ORD104058,2025-09-05 22:22:13,Hand Blender,Home & Kitchen,2049,1,2049,Returning,Kolkata,Netbanking
ORD101293,2023-11-28 08:46:24,Hand Sanitizer 200ml,Beauty & Personal Care,106,1,106,New,Hyderabad,Cash
ORD102221,2024-11-20 18:53:59,Bluetooth Speaker,Electronics,2521,1,2521,Returning,Gurgaon,Cash
ORD103504,2024-09-17 02:31:36,Wireless Mouse,Electronics,750,3,2250,Returning,Noida,Card
ORD103654,2024-02-07 12:30:33,Sports Bottle,Sports & Fitness,307,3,921,Returning,Hyderabad,Cash
ORD104758,2024-10-23 22:42:58,Salt 1kg,Groceries,28,4,112,New,Hyderabad,Netbanking
ORD103006,2024-01-11 11:05:53,Cutlery Set,Home & Kitchen,1016,1,1016,Returning,Bengaluru,Card
ORD102093,2024-08-13 20:21:13,Women T-Shirt,Clothing,493,1,493,Returning,Bengaluru,Cash
ORD102187,2025-06-12 16:37:47,Lip Balm,Beauty & Personal Care,98,4,392,New,Chennai,UPI
ORD103036,2024-08-04 10:38:57,Gym Gloves,Sports & Fitness,360,2,720,Returning,Kolkata,Netbanking
ORD103918,2025-07-29 21:27:31,Hoodie,Clothing,1415,1,1415,New,Bengaluru,Card
ORD101272,2023-03-01 08:31:55,Tea 250g,Groceries,209,4,836,New,Gurgaon,Cash
ORD100290,2024-04-16 02:49:15,Shampoo 200ml,Beauty & Personal Care,172,3,516,New,Chennai,UPI
ORD104827,2025-08-05 01:29:52,Dress,Clothing,1710,1,1710,Returning,Noida,Netbanking
ORD100252,2025-02-28 15:39:06,Cooking Oil 1L,Groceries,235,4,940,New,Ahmedabad,Cash
ORD103245,2024-03-11 22:03:08,Salt 1kg,Groceries,27,3,81,New,Kolkata,UPI
ORD100350,2024-07-04 21:51:37,Shampoo 200ml,Beauty & Personal Care,208,1,208,New,Pune,Netbanking
ORD101187,2024-01-30 12:16:25,Gym Gloves,Sports & Fitness,359,4,1436,Returning,Chennai,Card
ORD101961,2025-04-26 08:14:14,Vacuum Flask,Home & Kitchen,748,1,748,Returning,Chennai,Wallet
ORD100422,2025-04-14 20:29:32,Casual Shirt,Clothing,964,3,2892,New,Chennai,Card
ORD100090,2024-02-28 06:00:43,LED Desk Lamp,Home & Kitchen,819,3,2457,Returning,Chennai,Wallet
ORD103729,2024-01-06 10:02:48,Men Tee,Clothing,395,1,395,Returning,Pune,Cash
ORD102236,2025-01-01 23:25:20,Hand Sanitizer 200ml,Beauty & Personal Care,100,1,100,New,Kolkata,Cash
ORD100670,2024-09-19 02:12:52,Hoodie,Clothing,1453,4,5812,Returning,Noida,Card
ORD103040,2025-05-23 21:44:23,Storage Box Set,Home & Kitchen,473,1,473,Returning,Gurgaon,UPI
ORD100026,2023-12-21 10:40:27,Deodorant,Beauty & Personal Care,258,2,516,New,Ahmedabad,Cash
ORD100429,2024-04-29 16:07:08,Salt 1kg,Groceries,26,1,26,Returning,Chennai,Card
ORD100683,2023-05-30 22:02:34,Sport Shorts,Clothing,561,1,561,Returning,Kolkata,Netbanking
ORD104463,2024-12-10 11:03:58,Sunscreen 50ml,Beauty & Personal Care,397,1,397,Returning,Kolkata,Netbanking
ORD103945,2023-08-30 14:22:28,Eggs 12pcs,Groceries,123,1,123,New,Kolkata,UPI
ORD103523,2024-09-14 18:45:52,Running Shoes,Sports & Fitness,2822,3,8466,New,Noida,Card
ORD101541,2024-05-09 22:22:21,Wheat Flour 5kg,Groceries,350,1,350,Returning,Ahmedabad,Card
ORD102031,2024-06-26 09:05:01,Bluetooth Headphones,Electronics,2047,2,4094,New,Mumbai,Cash
ORD102232,2024-02-25 11:40:26,Conditioner 200ml,Beauty & Personal Care,195,1,195,New,Hyderabad,Netbanking
ORD104120,2025-05-22 14:08:37,Hand Blender,Home & Kitchen,2004,2,4008,Returning,Mumbai,Card
ORD103235,2024-05-24 10:53:55,Gaming Keyboard,Electronics,2428,1,2428,New,Ahmedabad,UPI
ORD100254,2024-01-26 16:55:46,Deodorant,Beauty & Personal Care,247,2,494,New,Noida,Card
ORD101029,2024-04-23 20:31:14,Men Tee,Clothing,405,1,405,Returning,Mumbai,UPI
ORD104392,2025-01-08 04:08:58,Lip Balm,Beauty & Personal Care,107,1,107,New,Ahmedabad,Cash
ORD103800,2023-10-06 14:28:28,Protein Shaker,Sports & Fitness,393,5,1965,Returning,Bengaluru,Cash
ORD104310,2025-03-05 21:22:46,Running Shoes,Sports & Fitness,3437,1,3437,New,Noida,UPI
ORD102509,2024-07-06 13:11:17,Resistance Bands,Sports & Fitness,603,1,603,New,Ahmedabad,UPI
ORD102292,2024-01-18 15:01:39,Perfume 30ml,Beauty & Personal Care,962,1,962,Returning,Ahmedabad,Card
ORD101323,2024-07-19 18:06:19,Tea 250g,Groceries,204,3,612,Returning,Noida,Cash
ORD101550,2024-06-26 13:58:13,Skipping Rope,Sports & Fitness,204,2,408,Returning,Kolkata,Card
ORD104647,2023-08-08 01:20:22,Vacuum Flask,Home & Kitchen,684,1,684,Returning,Chennai,UPI
ORD100315,2025-09-06 04:38:48,Skipping Rope,Sports & Fitness,192,1,192,New,Ahmedabad,Cash
ORD101242,2023-03-18 02:11:37,Gaming Keyboard,Electronics,2555,2,5110,Returning,Pune,Card
ORD102450,2025-02-15 16:12:53,LED Desk Lamp,Home & Kitchen,813,1,813,Returning,Delhi,Card
ORD101578,2024-04-27 19:44:06,Salt 1kg,Groceries,26,1,26,Returning,Mumbai,UPI
ORD104625,2025-01-25 04:52:07,Deodorant,Beauty & Personal Care,239,3,717,Returning,Mumbai,UPI
ORD103116,2023-09-16 01:32:39,Coffee 250g,Groceries,382,1,382,New,Hyderabad,UPI
ORD100069,2025-01-18 04:03:41,Skipping Rope,Sports & Fitness,192,1,192,Returning,Chennai,Card
ORD100859,2024-08-10 11:16:02,Fitness Tracker Basic,Sports & Fitness,2391,1,2391,New,Noida,UPI
ORD102753,2025-10-31 03:01:51,Wheat Flour 5kg,Groceries,341,3,1023,Returning,Pune,UPI
ORD101632,2025-08-01 05:47:17,Casual Shirt,Clothing,857,1,857,New,Chennai,Card
ORD101650,2023-09-11 03:15:08,Storage Box Set,Home & Kitchen,529,1,529,Returning,Pune,UPI
ORD103860,2025-10-18 11:44:44,Sports Bottle,Sports & Fitness,296,1,296,Returning,Delhi,Netbanking
ORD103106,2024-12-16 16:39:31,Non-stick Pan,Home & Kitchen,1272,1,1272,Returning,Hyderabad,Cash
ORD101074,2023-08-23 09:37:44,Dinner Plate Set,Home & Kitchen,1436,2,2872,New,Delhi,UPI
ORD104001,2024-10-01 21:29:53,Conditioner 200ml,Beauty & Personal Care,192,1,192,New,Mumbai,Card
ORD100787,2023-10-16 06:26:58,Salt 1kg,Groceries,26,2,52,New,Noida,UPI
ORD102605,2024-11-13 23:18:44,Conditioner 200ml,Beauty & Personal Care,192,1,192,New,Noida,UPI
ORD103630,2025-07-15 21:34:47,Body Lotion,Beauty & Personal Care,243,1,243,Returning,Ahmedabad,UPI
ORD102121,2024-03-27 03:12:19,Salt 1kg,Groceries,26,1,26,Returning,Bengaluru,Netbanking
ORD101874,2024-01-30 07:20:06,Cushion Cover Pack,Home & Kitchen,386,2,772,Returning,Bengaluru,UPI
ORD100811,2025-01-08 05:29:33,Smartwatch Basic,Electronics,2837,1,2837,Returning,Mumbai,Cash
ORD100387,2024-12-28 08:51:30,HD Webcam,Electronics,1517,2,3034,Returning,Chennai,UPI
ORD102882,2024-12-21 08:41:38,Gym Gloves,Sports & Fitness,351,1,351,New,Delhi,Card
ORD101175,2024-10-11 00:20:14,Sugar 1kg,Groceries,50,1,50,Returning,Chennai,Card
ORD103197,2024-07-09 03:11:31,Milk 1L,Groceries,49,1,49,New,Noida,Cash
ORD102623,2024-11-07 21:13:26,Hoodie,Clothing,1540,1,1540,Returning,Delhi,Card
ORD101351,2023-07-09 18:24:47,Dumbbell 5kg,Sports & Fitness,1476,1,1476,Returning,Noida,Card
ORD100410,2025-05-01 04:35:51,Body Lotion,Beauty & Personal Care,236,1,236,Returning,Noida,UPI
ORD104212,2024-09-28 10:13:51,Moisturizer 50ml,Beauty & Personal Care,330,1,330,New,Delhi,UPI
ORD100109,2025-01-16 17:40:24,Conditioner 200ml,Beauty & Personal Care,199,1,199,New,Hyderabad,UPI
ORD104995,2025-05-18 11:46:24,Body Lotion,Beauty & Personal Care,253,1,253,New,Bengaluru,Card
ORD103429,2025-09-09 22:43:50,Salt 1kg,Groceries,25,1,25,Returning,Mumbai,Card
ORD102809,2025-01-31 19:28:39,Gaming Keyboard,Electronics,2701,1,2701,Returning,Mumbai,UPI
ORD102594,2024-12-26 03:18:59,Skipping Rope,Sports & Fitness,209,2,418,Returning,Bengaluru,Netbanking
ORD102836,2025-08-14 20:00:34,Perfume 30ml,Beauty & Personal Care,887,1,887,Returning,Gurgaon,UPI
ORD102372,2025-08-23 18:31:20,Sunscreen 50ml,Beauty & Personal Care,433,1,433,New,Noida,Netbanking
ORD101235,2024-02-26 16:50:04,Deodorant,Beauty & Personal Care,264,1,264,New,Chennai,UPI
ORD102146,2025-01-26 08:18:59,Cushion Cover Pack,Home & Kitchen,379,1,379,New,Hyderabad,Cash
ORD104975,2023-10-20 21:46:47,Jeans,Clothing,1115,2,2230,New,Mumbai,Cash
ORD100599,2023-10-02 05:59:27,4K Monitor,Electronics,21464,1,21464,Returning,Chennai,UPI
ORD101434,2025-03-21 08:50:16,Casual Shirt,Clothing,942,1,942,Returning,Ahmedabad,Netbanking
ORD104996,2023-07-25 00:32:45,Salt 1kg,Groceries,27,4,108,Returning,Kolkata,Card
ORD100538,2024-01-11 02:43:27,Sunscreen 50ml,Beauty & Personal Care,384,1,384,New,Noida,Card
ORD100721,2023-12-24 00:13:20,Coffee 250g,Groceries,433,1,433,Returning,Bengaluru,Card
ORD104410,2023-11-17 16:04:30,HD Webcam,Electronics,1391,1,1391,Returning,Gurgaon,Card
ORD101872,2025-01-02 17:24:10,Electric Kettle,Home & Kitchen,1466,2,2932,Returning,Mumbai,Card
ORD102845,2024-10-02 21:17:17,Fitness Tracker Basic,Sports & Fitness,2526,1,2526,Returning,Pune,Card
ORD102053,2024-08-05 04:49:02,Vacuum Flask,Home & Kitchen,685,1,685,Returning,Bengaluru,UPI
ORD102907,2024-02-12 13:08:27,Yoga Mat,Sports & Fitness,877,2,1754,New,Gurgaon,Cash
ORD102254,2024-12-04 16:32:46,Women T-Shirt,Clothing,531,2,1062,New,Delhi,UPI
ORD103912,2024-02-11 19:15:15,Sneakers,Clothing,2539,3,7617,New,Hyderabad,Netbanking
ORD100177,2023-09-22 00:17:05,4K Monitor,Electronics,19402,3,58206,New,Gurgaon,UPI
ORD102890,2024-08-29 04:01:18,Dinner Plate Set,Home & Kitchen,1472,3,4416,Returning,Pune,Card
ORD103673,2024-07-06 19:20:15,Bluetooth Headphones,Electronics,2083,2,4166,Returning,Kolkata,Cash
ORD100080,2024-07-06 21:48:24,Sports Bottle,Sports & Fitness,311,3,933,New,Delhi,Card
ORD102561,2024-03-11 17:22:19,Sunscreen 50ml,Beauty & Personal Care,396,1,396,New,Hyderabad,Card
ORD101723,2024-03-03 20:59:42,Skipping Rope,Sports & Fitness,215,1,215,New,Pune,Card
ORD101617,2024-10-15 14:28:49,Socks Pack,Clothing,227,1,227,New,Hyderabad,Cash
ORD101654,2024-03-19 04:50:51,Noise Cancelling Earbuds,Electronics,3776,1,3776,Returning,Bengaluru,Cash
ORD102328,2023-01-11 08:12:43,Milk 1L,Groceries,45,2,90,Returning,Delhi,Card
ORD104613,2024-04-11 10:56:45,Socks Pack,Clothing,193,1,193,New,Pune,Card
ORD100221,2023-10-14 10:09:45,Protein Shaker,Sports & Fitness,457,1,457,Returning,Delhi,Card
ORD100093,2024-03-17 19:38:06,Sports Bottle,Sports & Fitness,301,1,301,Returning,Hyderabad,Card
ORD102609,2023-07-21 01:13:25,Tennis Racket,Sports & Fitness,2450,2,4900,New,Ahmedabad,UPI
ORD103382,2024-07-10 00:25:20,USB-C Charger,Electronics,854,1,854,New,Pune,UPI
ORD104415,2025-03-15 15:59:14,Sunscreen 50ml,Beauty & Personal Care,417,1,417,New,Kolkata,Card
ORD101397,2024-02-15 13:58:31,Milk 1L,Groceries,47,1,47,Returning,Bengaluru,Card
ORD104686,2024-01-31 15:43:36,Men Tee,Clothing,387,1,387,New,Mumbai,Card
ORD101292,2025-03-10 19:35:07,Sunscreen 50ml,Beauty & Personal Care,390,1,390,Returning,Noida,Card
ORD102164,2024-10-27 03:40:35,Coffee 250g,Groceries,388,1,388,New,Gurgaon,UPI
ORD102939,2023-10-13 16:28:17,Dress,Clothing,1804,1,1804,Returning,Noida,Card
ORD103668,2023-12-06 05:25:25,Running Shoes,Sports & Fitness,3173,1,3173,New,Ahmedabad,Card
ORD100812,2024-03-12 16:24:10,4K Monitor,Electronics,19612,3,58836,New,Pune,Wallet
ORD101258,2024-07-19 15:26:31,Electric Kettle,Home & Kitchen,1477,2,2954,New,Gurgaon,Card
ORD100889,2023-03-24 22:24:14,Moisturizer 50ml,Beauty & Personal Care,303,1,303,New,Mumbai,Card
ORD101451,2025-02-27 22:34:49,Casual Shirt,Clothing,930,1,930,New,Kolkata,Card
ORD103316,2024-12-26 17:44:58,Non-stick Pan,Home & Kitchen,1200,1,1200,Returning,Mumbai,UPI
ORD102559,2025-04-11 03:33:27,4K Monitor,Electronics,18627,1,18627,New,Kolkata,Wallet
ORD103574,2025-05-30 07:22:40,Body Lotion,Beauty & Personal Care,248,3,744,Returning,Kolkata,Cash
ORD102680,2024-08-31 04:22:56,Storage Box Set,Home & Kitchen,490,1,490,Returning,Gurgaon,UPI
ORD104651,2025-03-19 04:02:21,Resistance Bands,Sports & Fitness,597,3,1791,New,Chennai,Card
ORD104811,2025-02-20 17:14:56,Socks Pack,Clothing,187,5,935,New,Chennai,Card
ORD104679,2025-01-12 00:55:25,Coffee 250g,Groceries,422,1,422,Returning,Hyderabad,Card
ORD102964,2025-01-07 23:23:01,Vacuum Flask,Home & Kitchen,686,3,2058,Returning,Chennai,Card
ORD102672,2023-11-16 10:12:15,Dress,Clothing,1813,1,1813,New,Kolkata,Netbanking
ORD100561,2023-10-11 22:11:27,Non-stick Pan,Home & Kitchen,1156,1,1156,Returning,Kolkata,UPI
ORD102778,2024-11-11 11:03:09,Hand Blender,Home & Kitchen,1866,2,3732,New,Mumbai,UPI
ORD102948,2023-02-27 20:09:29,Sunscreen 50ml,Beauty & Personal Care,372,1,372,New,Gurgaon,Card
ORD102817,2025-09-08 15:18:02,Non-stick Pan,Home & Kitchen,1334,1,1334,New,Chennai,UPI
ORD102758,2023-08-26 09:00:26,LED Desk Lamp,Home & Kitchen,812,3,2436,Returning,Chennai,UPI
ORD101756,2025-03-10 13:24:30,Running Shoes,Sports & Fitness,3066,1,3066,Returning,Ahmedabad,Netbanking
ORD100724,2025-07-09 02:32:00,Non-stick Pan,Home & Kitchen,1221,1,1221,Returning,Bengaluru,Card
ORD100219,2025-01-28 14:30:27,Bluetooth Headphones,Electronics,1821,1,1821,Returning,Delhi,UPI
ORD104139,2024-09-01 23:20:30,Vacuum Flask,Home & Kitchen,670,3,2010,Returning,Bengaluru,Card
ORD103957,2024-03-10 21:57:38,Milk 1L,Groceries,49,1,49,Returning,Kolkata,Netbanking
ORD101588,2025-07-30 22:13:08,Sunscreen 50ml,Beauty & Personal Care,368,2,736,New,Kolkata,Card
ORD103347,2025-07-03 03:57:33,Eggs 12pcs,Groceries,124,2,248,New,Ahmedabad,UPI
ORD103970,2024-06-29 22:38:42,Jacket,Clothing,2565,1,2565,New,Ahmedabad,Cash
ORD104707,2025-03-03 13:53:18,Running Shoes,Sports & Fitness,3145,2,6290,New,Kolkata,UPI
ORD100043,2023-05-27 02:02:11,Sugar 1kg,Groceries,49,1,49,Returning,Hyderabad,Cash
ORD103001,2024-02-20 04:05:49,Women T-Shirt,Clothing,473,2,946,Returning,Kolkata,Card
ORD100210,2023-04-25 12:05:40,Yoga Mat,Sports & Fitness,882,1,882,Returning,Kolkata,Card
ORD100677,2024-11-12 10:00:46,Conditioner 200ml,Beauty & Personal Care,202,1,202,New,Ahmedabad,Card
ORD100354,2023-11-24 02:30:38,Jacket,Clothing,2515,1,2515,Returning,Gurgaon,Card
ORD101433,2024-10-17 03:05:01,Dress,Clothing,1864,2,3728,Returning,Gurgaon,Card
ORD100949,2024-10-23 02:54:54,Cushion Cover Pack,Home & Kitchen,451,1,451,New,Delhi,Netbanking
ORD102843,2023-02-01 11:48:54,Non-stick Pan,Home & Kitchen,1236,1,1236,New,Mumbai,Card
ORD100577,2025-02-10 13:53:06,Protein Shaker,Sports & Fitness,398,1,398,Returning,Ahmedabad,Cash
ORD103928,2023-07-12 13:09:09,Dress,Clothing,1701,1,1701,New,Chennai,Card
ORD100544,2024-03-25 22:49:15,Moisturizer 50ml,Beauty & Personal Care,321,2,642,Returning,Noida,Card
ORD100367,2023-04-24 08:56:17,Wireless Mouse,Electronics,813,1,813,Returning,Pune,Card
ORD101612,2024-08-05 16:33:17,Dumbbell 5kg,Sports & Fitness,1461,1,1461,New,Noida,Cash
ORD103550,2024-02-25 18:11:34,Body Lotion,Beauty & Personal Care,216,1,216,New,Gurgaon,Cash
ORD103716,2024-03-31 02:18:25,Dinner Plate Set,Home & Kitchen,1438,2,2876,New,Delhi,Wallet
ORD103779,2025-10-10 20:34:46,Tea 250g,Groceries,206,1,206,New,Noida,UPI
